"num_dpt","date","nbr_entps","nbr_entps_sans_sal","nom_dpt.x","plus_50_ans","chom_actv","longue_duree","moins_25_ans","nbr_cae","name","mail","phone","address","city","postal_code","region","website","description","lon","lat"
"44",2014-04-01,2278,655,"Loire-Atlantique",20190,104810,43620,17880,7,"ciap 44",NA,NA,"31 Boulevard Albert Einstein","Nantes","44323 C","Pays de la Loire",NA,NA,-1.5708472,47.2634939
"44",2014-04-01,2278,655,"Loire-Atlantique",20190,104810,43620,17880,7,"oz st-nazaire",NA,"02 52 35 05 27","Centre d'Initiatives Locales - 1 boulevard Paul Leferme","Saint-Nazaire","44600","Pays de la Loire",NA,NA,-2.203936,47.277767
"44",2014-04-01,2278,655,"Loire-Atlantique",20190,104810,43620,17880,7,"ouvre-boites 44 (l’)",NA,"02 28 21 65 10","8 Avenue de Thebaudieres le Sillon de Bretagne","Saint Herblain","44800","Pays de la Loire",NA,NA,1.4847317,43.5511611
"44",2014-04-01,2278,655,"Loire-Atlantique",20190,104810,43620,17880,7,"ouvre-boites 44 (l’)",NA,"09 54 68 31 47","1 Boulevard Paul Leferme ","Saint Nazaire","44600","Pays de la Loire",NA,NA,-2.2041488,47.2776336
"44",2014-04-01,2278,655,"Loire-Atlantique",20190,104810,43620,17880,7,"coop chez vous",NA,"02 28 07 77 07","8 Avenue des Thebaudieres le Sillon de Bretagne Etage 23","Saint Herblain","44800","Pays de la Loire",NA,NA,6.280484,44.5443032
"44",2014-04-01,2278,655,"Loire-Atlantique",20190,104810,43620,17880,7,"baticreateurs 44",NA,"02 40 89 16 15","8 Avenue de Thebaudieres le Sillon de Bretagne","Saint Herblain","44800","Pays de la Loire",NA,NA,-1.6068406,47.2456069
"44",2014-04-01,2278,655,"Loire-Atlantique",20190,104810,43620,17880,7,"le periscop","contact@leperiscop.fr","02 40 53 36 67","18, Bd Paul PERRIN","Saint-Nazaire","44600","","www.leperiscop.fr ","LE PERISCOP héberge, conseille, accompagne et encourage les entrepreneurs dans le développement de leurs activités.LE PERISCOP est une réponse aux professionnels, aux particuliers, aux entreprises et aux collectivités.Un entrepreneuriat innovant au service des professionnels et du territoire",-2.2146351,47.2860331
"44",2014-05-01,1807,487,"Loire-Atlantique",20440,105590,44320,17900,7,"ciap 44",NA,NA,"31 Boulevard Albert Einstein","Nantes","44323 C","Pays de la Loire",NA,NA,-1.5708472,47.2634939
"44",2014-05-01,1807,487,"Loire-Atlantique",20440,105590,44320,17900,7,"oz st-nazaire",NA,"02 52 35 05 27","Centre d'Initiatives Locales - 1 boulevard Paul Leferme","Saint-Nazaire","44600","Pays de la Loire",NA,NA,-2.203936,47.277767
"44",2014-05-01,1807,487,"Loire-Atlantique",20440,105590,44320,17900,7,"ouvre-boites 44 (l’)",NA,"02 28 21 65 10","8 Avenue de Thebaudieres le Sillon de Bretagne","Saint Herblain","44800","Pays de la Loire",NA,NA,1.4847317,43.5511611
"44",2014-05-01,1807,487,"Loire-Atlantique",20440,105590,44320,17900,7,"ouvre-boites 44 (l’)",NA,"09 54 68 31 47","1 Boulevard Paul Leferme ","Saint Nazaire","44600","Pays de la Loire",NA,NA,-2.2041488,47.2776336
"44",2014-05-01,1807,487,"Loire-Atlantique",20440,105590,44320,17900,7,"coop chez vous",NA,"02 28 07 77 07","8 Avenue des Thebaudieres le Sillon de Bretagne Etage 23","Saint Herblain","44800","Pays de la Loire",NA,NA,6.280484,44.5443032
"44",2014-05-01,1807,487,"Loire-Atlantique",20440,105590,44320,17900,7,"baticreateurs 44",NA,"02 40 89 16 15","8 Avenue de Thebaudieres le Sillon de Bretagne","Saint Herblain","44800","Pays de la Loire",NA,NA,-1.6068406,47.2456069
"44",2014-05-01,1807,487,"Loire-Atlantique",20440,105590,44320,17900,7,"le periscop","contact@leperiscop.fr","02 40 53 36 67","18, Bd Paul PERRIN","Saint-Nazaire","44600","","www.leperiscop.fr ","LE PERISCOP héberge, conseille, accompagne et encourage les entrepreneurs dans le développement de leurs activités.LE PERISCOP est une réponse aux professionnels, aux particuliers, aux entreprises et aux collectivités.Un entrepreneuriat innovant au service des professionnels et du territoire",-2.2146351,47.2860331
"44",2014-06-01,2164,533,"Loire-Atlantique",20660,106330,44630,17940,7,"ciap 44",NA,NA,"31 Boulevard Albert Einstein","Nantes","44323 C","Pays de la Loire",NA,NA,-1.5708472,47.2634939
"44",2014-06-01,2164,533,"Loire-Atlantique",20660,106330,44630,17940,7,"oz st-nazaire",NA,"02 52 35 05 27","Centre d'Initiatives Locales - 1 boulevard Paul Leferme","Saint-Nazaire","44600","Pays de la Loire",NA,NA,-2.203936,47.277767
"44",2014-06-01,2164,533,"Loire-Atlantique",20660,106330,44630,17940,7,"ouvre-boites 44 (l’)",NA,"02 28 21 65 10","8 Avenue de Thebaudieres le Sillon de Bretagne","Saint Herblain","44800","Pays de la Loire",NA,NA,1.4847317,43.5511611
"44",2014-06-01,2164,533,"Loire-Atlantique",20660,106330,44630,17940,7,"ouvre-boites 44 (l’)",NA,"09 54 68 31 47","1 Boulevard Paul Leferme ","Saint Nazaire","44600","Pays de la Loire",NA,NA,-2.2041488,47.2776336
"44",2014-06-01,2164,533,"Loire-Atlantique",20660,106330,44630,17940,7,"coop chez vous",NA,"02 28 07 77 07","8 Avenue des Thebaudieres le Sillon de Bretagne Etage 23","Saint Herblain","44800","Pays de la Loire",NA,NA,6.280484,44.5443032
"44",2014-06-01,2164,533,"Loire-Atlantique",20660,106330,44630,17940,7,"baticreateurs 44",NA,"02 40 89 16 15","8 Avenue de Thebaudieres le Sillon de Bretagne","Saint Herblain","44800","Pays de la Loire",NA,NA,-1.6068406,47.2456069
"44",2014-06-01,2164,533,"Loire-Atlantique",20660,106330,44630,17940,7,"le periscop","contact@leperiscop.fr","02 40 53 36 67","18, Bd Paul PERRIN","Saint-Nazaire","44600","","www.leperiscop.fr ","LE PERISCOP héberge, conseille, accompagne et encourage les entrepreneurs dans le développement de leurs activités.LE PERISCOP est une réponse aux professionnels, aux particuliers, aux entreprises et aux collectivités.Un entrepreneuriat innovant au service des professionnels et du territoire",-2.2146351,47.2860331
"44",2014-07-01,1962,636,"Loire-Atlantique",20760,106720,45140,18080,7,"ciap 44",NA,NA,"31 Boulevard Albert Einstein","Nantes","44323 C","Pays de la Loire",NA,NA,-1.5708472,47.2634939
"44",2014-07-01,1962,636,"Loire-Atlantique",20760,106720,45140,18080,7,"oz st-nazaire",NA,"02 52 35 05 27","Centre d'Initiatives Locales - 1 boulevard Paul Leferme","Saint-Nazaire","44600","Pays de la Loire",NA,NA,-2.203936,47.277767
"44",2014-07-01,1962,636,"Loire-Atlantique",20760,106720,45140,18080,7,"ouvre-boites 44 (l’)",NA,"02 28 21 65 10","8 Avenue de Thebaudieres le Sillon de Bretagne","Saint Herblain","44800","Pays de la Loire",NA,NA,1.4847317,43.5511611
"44",2014-07-01,1962,636,"Loire-Atlantique",20760,106720,45140,18080,7,"ouvre-boites 44 (l’)",NA,"09 54 68 31 47","1 Boulevard Paul Leferme ","Saint Nazaire","44600","Pays de la Loire",NA,NA,-2.2041488,47.2776336
"44",2014-07-01,1962,636,"Loire-Atlantique",20760,106720,45140,18080,7,"coop chez vous",NA,"02 28 07 77 07","8 Avenue des Thebaudieres le Sillon de Bretagne Etage 23","Saint Herblain","44800","Pays de la Loire",NA,NA,6.280484,44.5443032
"44",2014-07-01,1962,636,"Loire-Atlantique",20760,106720,45140,18080,7,"baticreateurs 44",NA,"02 40 89 16 15","8 Avenue de Thebaudieres le Sillon de Bretagne","Saint Herblain","44800","Pays de la Loire",NA,NA,-1.6068406,47.2456069
"44",2014-07-01,1962,636,"Loire-Atlantique",20760,106720,45140,18080,7,"le periscop","contact@leperiscop.fr","02 40 53 36 67","18, Bd Paul PERRIN","Saint-Nazaire","44600","","www.leperiscop.fr ","LE PERISCOP héberge, conseille, accompagne et encourage les entrepreneurs dans le développement de leurs activités.LE PERISCOP est une réponse aux professionnels, aux particuliers, aux entreprises et aux collectivités.Un entrepreneuriat innovant au service des professionnels et du territoire",-2.2146351,47.2860331
"44",2014-08-01,1260,426,"Loire-Atlantique",20950,106750,45260,17990,7,"ciap 44",NA,NA,"31 Boulevard Albert Einstein","Nantes","44323 C","Pays de la Loire",NA,NA,-1.5708472,47.2634939
"44",2014-08-01,1260,426,"Loire-Atlantique",20950,106750,45260,17990,7,"oz st-nazaire",NA,"02 52 35 05 27","Centre d'Initiatives Locales - 1 boulevard Paul Leferme","Saint-Nazaire","44600","Pays de la Loire",NA,NA,-2.203936,47.277767
"44",2014-08-01,1260,426,"Loire-Atlantique",20950,106750,45260,17990,7,"ouvre-boites 44 (l’)",NA,"02 28 21 65 10","8 Avenue de Thebaudieres le Sillon de Bretagne","Saint Herblain","44800","Pays de la Loire",NA,NA,1.4847317,43.5511611
"44",2014-08-01,1260,426,"Loire-Atlantique",20950,106750,45260,17990,7,"ouvre-boites 44 (l’)",NA,"09 54 68 31 47","1 Boulevard Paul Leferme ","Saint Nazaire","44600","Pays de la Loire",NA,NA,-2.2041488,47.2776336
"44",2014-08-01,1260,426,"Loire-Atlantique",20950,106750,45260,17990,7,"coop chez vous",NA,"02 28 07 77 07","8 Avenue des Thebaudieres le Sillon de Bretagne Etage 23","Saint Herblain","44800","Pays de la Loire",NA,NA,6.280484,44.5443032
"44",2014-08-01,1260,426,"Loire-Atlantique",20950,106750,45260,17990,7,"baticreateurs 44",NA,"02 40 89 16 15","8 Avenue de Thebaudieres le Sillon de Bretagne","Saint Herblain","44800","Pays de la Loire",NA,NA,-1.6068406,47.2456069
"44",2014-08-01,1260,426,"Loire-Atlantique",20950,106750,45260,17990,7,"le periscop","contact@leperiscop.fr","02 40 53 36 67","18, Bd Paul PERRIN","Saint-Nazaire","44600","","www.leperiscop.fr ","LE PERISCOP héberge, conseille, accompagne et encourage les entrepreneurs dans le développement de leurs activités.LE PERISCOP est une réponse aux professionnels, aux particuliers, aux entreprises et aux collectivités.Un entrepreneuriat innovant au service des professionnels et du territoire",-2.2146351,47.2860331
"44",2014-09-01,2012,799,"Loire-Atlantique",21090,108030,46020,18220,7,"ciap 44",NA,NA,"31 Boulevard Albert Einstein","Nantes","44323 C","Pays de la Loire",NA,NA,-1.5708472,47.2634939
"44",2014-09-01,2012,799,"Loire-Atlantique",21090,108030,46020,18220,7,"oz st-nazaire",NA,"02 52 35 05 27","Centre d'Initiatives Locales - 1 boulevard Paul Leferme","Saint-Nazaire","44600","Pays de la Loire",NA,NA,-2.203936,47.277767
"44",2014-09-01,2012,799,"Loire-Atlantique",21090,108030,46020,18220,7,"ouvre-boites 44 (l’)",NA,"02 28 21 65 10","8 Avenue de Thebaudieres le Sillon de Bretagne","Saint Herblain","44800","Pays de la Loire",NA,NA,1.4847317,43.5511611
"44",2014-09-01,2012,799,"Loire-Atlantique",21090,108030,46020,18220,7,"ouvre-boites 44 (l’)",NA,"09 54 68 31 47","1 Boulevard Paul Leferme ","Saint Nazaire","44600","Pays de la Loire",NA,NA,-2.2041488,47.2776336
"44",2014-09-01,2012,799,"Loire-Atlantique",21090,108030,46020,18220,7,"coop chez vous",NA,"02 28 07 77 07","8 Avenue des Thebaudieres le Sillon de Bretagne Etage 23","Saint Herblain","44800","Pays de la Loire",NA,NA,6.280484,44.5443032
"44",2014-09-01,2012,799,"Loire-Atlantique",21090,108030,46020,18220,7,"baticreateurs 44",NA,"02 40 89 16 15","8 Avenue de Thebaudieres le Sillon de Bretagne","Saint Herblain","44800","Pays de la Loire",NA,NA,-1.6068406,47.2456069
"44",2014-09-01,2012,799,"Loire-Atlantique",21090,108030,46020,18220,7,"le periscop","contact@leperiscop.fr","02 40 53 36 67","18, Bd Paul PERRIN","Saint-Nazaire","44600","","www.leperiscop.fr ","LE PERISCOP héberge, conseille, accompagne et encourage les entrepreneurs dans le développement de leurs activités.LE PERISCOP est une réponse aux professionnels, aux particuliers, aux entreprises et aux collectivités.Un entrepreneuriat innovant au service des professionnels et du territoire",-2.2146351,47.2860331
"44",2014-10-01,2377,764,"Loire-Atlantique",21350,109160,46390,18490,7,"ciap 44",NA,NA,"31 Boulevard Albert Einstein","Nantes","44323 C","Pays de la Loire",NA,NA,-1.5708472,47.2634939
"44",2014-10-01,2377,764,"Loire-Atlantique",21350,109160,46390,18490,7,"oz st-nazaire",NA,"02 52 35 05 27","Centre d'Initiatives Locales - 1 boulevard Paul Leferme","Saint-Nazaire","44600","Pays de la Loire",NA,NA,-2.203936,47.277767
"44",2014-10-01,2377,764,"Loire-Atlantique",21350,109160,46390,18490,7,"ouvre-boites 44 (l’)",NA,"02 28 21 65 10","8 Avenue de Thebaudieres le Sillon de Bretagne","Saint Herblain","44800","Pays de la Loire",NA,NA,1.4847317,43.5511611
"44",2014-10-01,2377,764,"Loire-Atlantique",21350,109160,46390,18490,7,"ouvre-boites 44 (l’)",NA,"09 54 68 31 47","1 Boulevard Paul Leferme ","Saint Nazaire","44600","Pays de la Loire",NA,NA,-2.2041488,47.2776336
"44",2014-10-01,2377,764,"Loire-Atlantique",21350,109160,46390,18490,7,"coop chez vous",NA,"02 28 07 77 07","8 Avenue des Thebaudieres le Sillon de Bretagne Etage 23","Saint Herblain","44800","Pays de la Loire",NA,NA,6.280484,44.5443032
"44",2014-10-01,2377,764,"Loire-Atlantique",21350,109160,46390,18490,7,"baticreateurs 44",NA,"02 40 89 16 15","8 Avenue de Thebaudieres le Sillon de Bretagne","Saint Herblain","44800","Pays de la Loire",NA,NA,-1.6068406,47.2456069
"44",2014-10-01,2377,764,"Loire-Atlantique",21350,109160,46390,18490,7,"le periscop","contact@leperiscop.fr","02 40 53 36 67","18, Bd Paul PERRIN","Saint-Nazaire","44600","","www.leperiscop.fr ","LE PERISCOP héberge, conseille, accompagne et encourage les entrepreneurs dans le développement de leurs activités.LE PERISCOP est une réponse aux professionnels, aux particuliers, aux entreprises et aux collectivités.Un entrepreneuriat innovant au service des professionnels et du territoire",-2.2146351,47.2860331
"44",2014-11-01,1817,548,"Loire-Atlantique",21530,110200,46890,18680,7,"ciap 44",NA,NA,"31 Boulevard Albert Einstein","Nantes","44323 C","Pays de la Loire",NA,NA,-1.5708472,47.2634939
"44",2014-11-01,1817,548,"Loire-Atlantique",21530,110200,46890,18680,7,"oz st-nazaire",NA,"02 52 35 05 27","Centre d'Initiatives Locales - 1 boulevard Paul Leferme","Saint-Nazaire","44600","Pays de la Loire",NA,NA,-2.203936,47.277767
"44",2014-11-01,1817,548,"Loire-Atlantique",21530,110200,46890,18680,7,"ouvre-boites 44 (l’)",NA,"02 28 21 65 10","8 Avenue de Thebaudieres le Sillon de Bretagne","Saint Herblain","44800","Pays de la Loire",NA,NA,1.4847317,43.5511611
"44",2014-11-01,1817,548,"Loire-Atlantique",21530,110200,46890,18680,7,"ouvre-boites 44 (l’)",NA,"09 54 68 31 47","1 Boulevard Paul Leferme ","Saint Nazaire","44600","Pays de la Loire",NA,NA,-2.2041488,47.2776336
"44",2014-11-01,1817,548,"Loire-Atlantique",21530,110200,46890,18680,7,"coop chez vous",NA,"02 28 07 77 07","8 Avenue des Thebaudieres le Sillon de Bretagne Etage 23","Saint Herblain","44800","Pays de la Loire",NA,NA,6.280484,44.5443032
"44",2014-11-01,1817,548,"Loire-Atlantique",21530,110200,46890,18680,7,"baticreateurs 44",NA,"02 40 89 16 15","8 Avenue de Thebaudieres le Sillon de Bretagne","Saint Herblain","44800","Pays de la Loire",NA,NA,-1.6068406,47.2456069
"44",2014-11-01,1817,548,"Loire-Atlantique",21530,110200,46890,18680,7,"le periscop","contact@leperiscop.fr","02 40 53 36 67","18, Bd Paul PERRIN","Saint-Nazaire","44600","","www.leperiscop.fr ","LE PERISCOP héberge, conseille, accompagne et encourage les entrepreneurs dans le développement de leurs activités.LE PERISCOP est une réponse aux professionnels, aux particuliers, aux entreprises et aux collectivités.Un entrepreneuriat innovant au service des professionnels et du territoire",-2.2146351,47.2860331
"44",2014-12-01,1801,567,"Loire-Atlantique",21660,110870,47410,18840,7,"ciap 44",NA,NA,"31 Boulevard Albert Einstein","Nantes","44323 C","Pays de la Loire",NA,NA,-1.5708472,47.2634939
"44",2014-12-01,1801,567,"Loire-Atlantique",21660,110870,47410,18840,7,"oz st-nazaire",NA,"02 52 35 05 27","Centre d'Initiatives Locales - 1 boulevard Paul Leferme","Saint-Nazaire","44600","Pays de la Loire",NA,NA,-2.203936,47.277767
"44",2014-12-01,1801,567,"Loire-Atlantique",21660,110870,47410,18840,7,"ouvre-boites 44 (l’)",NA,"02 28 21 65 10","8 Avenue de Thebaudieres le Sillon de Bretagne","Saint Herblain","44800","Pays de la Loire",NA,NA,1.4847317,43.5511611
"44",2014-12-01,1801,567,"Loire-Atlantique",21660,110870,47410,18840,7,"ouvre-boites 44 (l’)",NA,"09 54 68 31 47","1 Boulevard Paul Leferme ","Saint Nazaire","44600","Pays de la Loire",NA,NA,-2.2041488,47.2776336
"44",2014-12-01,1801,567,"Loire-Atlantique",21660,110870,47410,18840,7,"coop chez vous",NA,"02 28 07 77 07","8 Avenue des Thebaudieres le Sillon de Bretagne Etage 23","Saint Herblain","44800","Pays de la Loire",NA,NA,6.280484,44.5443032
"44",2014-12-01,1801,567,"Loire-Atlantique",21660,110870,47410,18840,7,"baticreateurs 44",NA,"02 40 89 16 15","8 Avenue de Thebaudieres le Sillon de Bretagne","Saint Herblain","44800","Pays de la Loire",NA,NA,-1.6068406,47.2456069
"44",2014-12-01,1801,567,"Loire-Atlantique",21660,110870,47410,18840,7,"le periscop","contact@leperiscop.fr","02 40 53 36 67","18, Bd Paul PERRIN","Saint-Nazaire","44600","","www.leperiscop.fr ","LE PERISCOP héberge, conseille, accompagne et encourage les entrepreneurs dans le développement de leurs activités.LE PERISCOP est une réponse aux professionnels, aux particuliers, aux entreprises et aux collectivités.Un entrepreneuriat innovant au service des professionnels et du territoire",-2.2146351,47.2860331
"44",2015-01-01,1642,603,"Loire-Atlantique",21860,111650,47730,19000,7,"ciap 44",NA,NA,"31 Boulevard Albert Einstein","Nantes","44323 C","Pays de la Loire",NA,NA,-1.5708472,47.2634939
"44",2015-01-01,1642,603,"Loire-Atlantique",21860,111650,47730,19000,7,"oz st-nazaire",NA,"02 52 35 05 27","Centre d'Initiatives Locales - 1 boulevard Paul Leferme","Saint-Nazaire","44600","Pays de la Loire",NA,NA,-2.203936,47.277767
"44",2015-01-01,1642,603,"Loire-Atlantique",21860,111650,47730,19000,7,"ouvre-boites 44 (l’)",NA,"02 28 21 65 10","8 Avenue de Thebaudieres le Sillon de Bretagne","Saint Herblain","44800","Pays de la Loire",NA,NA,1.4847317,43.5511611
"44",2015-01-01,1642,603,"Loire-Atlantique",21860,111650,47730,19000,7,"ouvre-boites 44 (l’)",NA,"09 54 68 31 47","1 Boulevard Paul Leferme ","Saint Nazaire","44600","Pays de la Loire",NA,NA,-2.2041488,47.2776336
"44",2015-01-01,1642,603,"Loire-Atlantique",21860,111650,47730,19000,7,"coop chez vous",NA,"02 28 07 77 07","8 Avenue des Thebaudieres le Sillon de Bretagne Etage 23","Saint Herblain","44800","Pays de la Loire",NA,NA,6.280484,44.5443032
"44",2015-01-01,1642,603,"Loire-Atlantique",21860,111650,47730,19000,7,"baticreateurs 44",NA,"02 40 89 16 15","8 Avenue de Thebaudieres le Sillon de Bretagne","Saint Herblain","44800","Pays de la Loire",NA,NA,-1.6068406,47.2456069
"44",2015-01-01,1642,603,"Loire-Atlantique",21860,111650,47730,19000,7,"le periscop","contact@leperiscop.fr","02 40 53 36 67","18, Bd Paul PERRIN","Saint-Nazaire","44600","","www.leperiscop.fr ","LE PERISCOP héberge, conseille, accompagne et encourage les entrepreneurs dans le développement de leurs activités.LE PERISCOP est une réponse aux professionnels, aux particuliers, aux entreprises et aux collectivités.Un entrepreneuriat innovant au service des professionnels et du territoire",-2.2146351,47.2860331
"44",2015-02-01,1502,565,"Loire-Atlantique",22220,113000,48290,19190,7,"ciap 44",NA,NA,"31 Boulevard Albert Einstein","Nantes","44323 C","Pays de la Loire",NA,NA,-1.5708472,47.2634939
"44",2015-02-01,1502,565,"Loire-Atlantique",22220,113000,48290,19190,7,"oz st-nazaire",NA,"02 52 35 05 27","Centre d'Initiatives Locales - 1 boulevard Paul Leferme","Saint-Nazaire","44600","Pays de la Loire",NA,NA,-2.203936,47.277767
"44",2015-02-01,1502,565,"Loire-Atlantique",22220,113000,48290,19190,7,"ouvre-boites 44 (l’)",NA,"02 28 21 65 10","8 Avenue de Thebaudieres le Sillon de Bretagne","Saint Herblain","44800","Pays de la Loire",NA,NA,1.4847317,43.5511611
"44",2015-02-01,1502,565,"Loire-Atlantique",22220,113000,48290,19190,7,"ouvre-boites 44 (l’)",NA,"09 54 68 31 47","1 Boulevard Paul Leferme ","Saint Nazaire","44600","Pays de la Loire",NA,NA,-2.2041488,47.2776336
"44",2015-02-01,1502,565,"Loire-Atlantique",22220,113000,48290,19190,7,"coop chez vous",NA,"02 28 07 77 07","8 Avenue des Thebaudieres le Sillon de Bretagne Etage 23","Saint Herblain","44800","Pays de la Loire",NA,NA,6.280484,44.5443032
"44",2015-02-01,1502,565,"Loire-Atlantique",22220,113000,48290,19190,7,"baticreateurs 44",NA,"02 40 89 16 15","8 Avenue de Thebaudieres le Sillon de Bretagne","Saint Herblain","44800","Pays de la Loire",NA,NA,-1.6068406,47.2456069
"44",2015-02-01,1502,565,"Loire-Atlantique",22220,113000,48290,19190,7,"le periscop","contact@leperiscop.fr","02 40 53 36 67","18, Bd Paul PERRIN","Saint-Nazaire","44600","","www.leperiscop.fr ","LE PERISCOP héberge, conseille, accompagne et encourage les entrepreneurs dans le développement de leurs activités.LE PERISCOP est une réponse aux professionnels, aux particuliers, aux entreprises et aux collectivités.Un entrepreneuriat innovant au service des professionnels et du territoire",-2.2146351,47.2860331
"44",2015-03-01,1733,636,"Loire-Atlantique",22190,113520,48580,19330,7,"ciap 44",NA,NA,"31 Boulevard Albert Einstein","Nantes","44323 C","Pays de la Loire",NA,NA,-1.5708472,47.2634939
"44",2015-03-01,1733,636,"Loire-Atlantique",22190,113520,48580,19330,7,"oz st-nazaire",NA,"02 52 35 05 27","Centre d'Initiatives Locales - 1 boulevard Paul Leferme","Saint-Nazaire","44600","Pays de la Loire",NA,NA,-2.203936,47.277767
"44",2015-03-01,1733,636,"Loire-Atlantique",22190,113520,48580,19330,7,"ouvre-boites 44 (l’)",NA,"02 28 21 65 10","8 Avenue de Thebaudieres le Sillon de Bretagne","Saint Herblain","44800","Pays de la Loire",NA,NA,1.4847317,43.5511611
"44",2015-03-01,1733,636,"Loire-Atlantique",22190,113520,48580,19330,7,"ouvre-boites 44 (l’)",NA,"09 54 68 31 47","1 Boulevard Paul Leferme ","Saint Nazaire","44600","Pays de la Loire",NA,NA,-2.2041488,47.2776336
"44",2015-03-01,1733,636,"Loire-Atlantique",22190,113520,48580,19330,7,"coop chez vous",NA,"02 28 07 77 07","8 Avenue des Thebaudieres le Sillon de Bretagne Etage 23","Saint Herblain","44800","Pays de la Loire",NA,NA,6.280484,44.5443032
"44",2015-03-01,1733,636,"Loire-Atlantique",22190,113520,48580,19330,7,"baticreateurs 44",NA,"02 40 89 16 15","8 Avenue de Thebaudieres le Sillon de Bretagne","Saint Herblain","44800","Pays de la Loire",NA,NA,-1.6068406,47.2456069
"44",2015-03-01,1733,636,"Loire-Atlantique",22190,113520,48580,19330,7,"le periscop","contact@leperiscop.fr","02 40 53 36 67","18, Bd Paul PERRIN","Saint-Nazaire","44600","","www.leperiscop.fr ","LE PERISCOP héberge, conseille, accompagne et encourage les entrepreneurs dans le développement de leurs activités.LE PERISCOP est une réponse aux professionnels, aux particuliers, aux entreprises et aux collectivités.Un entrepreneuriat innovant au service des professionnels et du territoire",-2.2146351,47.2860331
"44",2015-04-01,1587,587,"Loire-Atlantique",22420,114860,49330,19550,7,"ciap 44",NA,NA,"31 Boulevard Albert Einstein","Nantes","44323 C","Pays de la Loire",NA,NA,-1.5708472,47.2634939
"44",2015-04-01,1587,587,"Loire-Atlantique",22420,114860,49330,19550,7,"oz st-nazaire",NA,"02 52 35 05 27","Centre d'Initiatives Locales - 1 boulevard Paul Leferme","Saint-Nazaire","44600","Pays de la Loire",NA,NA,-2.203936,47.277767
"44",2015-04-01,1587,587,"Loire-Atlantique",22420,114860,49330,19550,7,"ouvre-boites 44 (l’)",NA,"02 28 21 65 10","8 Avenue de Thebaudieres le Sillon de Bretagne","Saint Herblain","44800","Pays de la Loire",NA,NA,1.4847317,43.5511611
"44",2015-04-01,1587,587,"Loire-Atlantique",22420,114860,49330,19550,7,"ouvre-boites 44 (l’)",NA,"09 54 68 31 47","1 Boulevard Paul Leferme ","Saint Nazaire","44600","Pays de la Loire",NA,NA,-2.2041488,47.2776336
"44",2015-04-01,1587,587,"Loire-Atlantique",22420,114860,49330,19550,7,"coop chez vous",NA,"02 28 07 77 07","8 Avenue des Thebaudieres le Sillon de Bretagne Etage 23","Saint Herblain","44800","Pays de la Loire",NA,NA,6.280484,44.5443032
"44",2015-04-01,1587,587,"Loire-Atlantique",22420,114860,49330,19550,7,"baticreateurs 44",NA,"02 40 89 16 15","8 Avenue de Thebaudieres le Sillon de Bretagne","Saint Herblain","44800","Pays de la Loire",NA,NA,-1.6068406,47.2456069
"44",2015-04-01,1587,587,"Loire-Atlantique",22420,114860,49330,19550,7,"le periscop","contact@leperiscop.fr","02 40 53 36 67","18, Bd Paul PERRIN","Saint-Nazaire","44600","","www.leperiscop.fr ","LE PERISCOP héberge, conseille, accompagne et encourage les entrepreneurs dans le développement de leurs activités.LE PERISCOP est une réponse aux professionnels, aux particuliers, aux entreprises et aux collectivités.Un entrepreneuriat innovant au service des professionnels et du territoire",-2.2146351,47.2860331
"44",2015-05-01,1126,459,"Loire-Atlantique",22780,116770,50370,20090,7,"ciap 44",NA,NA,"31 Boulevard Albert Einstein","Nantes","44323 C","Pays de la Loire",NA,NA,-1.5708472,47.2634939
"44",2015-05-01,1126,459,"Loire-Atlantique",22780,116770,50370,20090,7,"oz st-nazaire",NA,"02 52 35 05 27","Centre d'Initiatives Locales - 1 boulevard Paul Leferme","Saint-Nazaire","44600","Pays de la Loire",NA,NA,-2.203936,47.277767
"44",2015-05-01,1126,459,"Loire-Atlantique",22780,116770,50370,20090,7,"ouvre-boites 44 (l’)",NA,"02 28 21 65 10","8 Avenue de Thebaudieres le Sillon de Bretagne","Saint Herblain","44800","Pays de la Loire",NA,NA,1.4847317,43.5511611
"44",2015-05-01,1126,459,"Loire-Atlantique",22780,116770,50370,20090,7,"ouvre-boites 44 (l’)",NA,"09 54 68 31 47","1 Boulevard Paul Leferme ","Saint Nazaire","44600","Pays de la Loire",NA,NA,-2.2041488,47.2776336
"44",2015-05-01,1126,459,"Loire-Atlantique",22780,116770,50370,20090,7,"coop chez vous",NA,"02 28 07 77 07","8 Avenue des Thebaudieres le Sillon de Bretagne Etage 23","Saint Herblain","44800","Pays de la Loire",NA,NA,6.280484,44.5443032
"44",2015-05-01,1126,459,"Loire-Atlantique",22780,116770,50370,20090,7,"baticreateurs 44",NA,"02 40 89 16 15","8 Avenue de Thebaudieres le Sillon de Bretagne","Saint Herblain","44800","Pays de la Loire",NA,NA,-1.6068406,47.2456069
"44",2015-05-01,1126,459,"Loire-Atlantique",22780,116770,50370,20090,7,"le periscop","contact@leperiscop.fr","02 40 53 36 67","18, Bd Paul PERRIN","Saint-Nazaire","44600","","www.leperiscop.fr ","LE PERISCOP héberge, conseille, accompagne et encourage les entrepreneurs dans le développement de leurs activités.LE PERISCOP est une réponse aux professionnels, aux particuliers, aux entreprises et aux collectivités.Un entrepreneuriat innovant au service des professionnels et du territoire",-2.2146351,47.2860331
